Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::addmm,,,16.33,33.96,0,8.26,0,8.26
empty_tensor,,,7.18,7.18,0,0,0,0
aclnnAddmm,,,10.45,10.45,8.26,8.26,8.26,8.26
aten::view,,,4.17,4.17,0,0,0,0
aten::linear,,,5.22,50.78,0,9.0,0,9.0
aten::reshape,,,1.77,5.03,0,0,0,0
aten::view,,,3.26,3.26,0,0,0,0
aten::t,,,3.86,8.88,0,0,0,0
aten::transpose,,,2.57,5.02,0,0,0,0
aten::as_strided,,,2.45,2.45,0,0,0,0
aten::addmm,,,12.78,28.23,0,9.0,0,9.0
empty_tensor,,,5.77,5.77,0,0,0,0
aclnnAddmm,,,9.68,9.68,9.0,9.0,9.0,9.0
aten::view,,,3.42,3.42,0,0,0,0
aten::linear,,,4.11,40.59,0,9.08,0,9.08
aten::reshape,,,1.43,4.86,0,0,0,0
aten::view,,,3.43,3.43,0,0,0,0
aten::t,,,3.17,7.24,0,0,0,0
aten::transpose,,,1.98,4.07,0,0,0,0
aten::as_strided,,,2.09,2.09,0,0,0,0
aten::addmm,,,9.45,21.27,0,9.08,0,9.08
empty_tensor,,,4.97,4.97,0,0,0,0
aclnnAddmm,,,6.85,6.85,9.08,9.08,9.08,9.08
aten::view,,,3.11,3.11,0,0,0,0
aten::view,,,3.68,3.68,0,0,0,0
aten::transpose,,,3.45,5.5,0,0,0,0
aten::as_strided,,,2.05,2.05,0,0,0,0
aten::view,,,3.08,3.08,0,0,0,0
aten::transpose,,,2.27,3.72,0,0,0,0
aten::as_strided,,,1.45,1.45,0,0,0,0
aten::view,,,2.9,2.9,0,0,0,0
aten::transpose,,,2.26,3.69,0,0,0,0
aten::as_strided,,,1.43,1.43,0,0,0,0
aten::mul,,,20.8,38.68,0,24.181,0,0
empty_tensor,,,6.07,6.07,0,0,0,0
aten::item,,,2.14,3.41,0,0,0,0
aten::_local_scalar_dense,,,1.27,1.27,0,0,0,0
aclnnMuls,,,8.4,8.4,24.181,24.181,0,0
aten::transpose,,,4.17,6.54,0,0,0,0
aten::as_strided,,,2.37,2.37,0,0,0,0
aten::bmm,,,16.74,40.53,0,114.262,0,80.641
empty_tensor,,,5.08,5.08,0,0,0,0
aclnnBatchMatMul,,,18.71,18.71,114.262,114.262,80.641,80.641
aten::softmax,,,3.75,28.83,0,57.021,0,0
aten::_softmax,,,13.31,25.08,0,57.021,0,0
empty_tensor,,,4.69,4.69,0,0,0,0
aclnnSoftmax,,,7.08,7.08,57.021,57.021,0,0
aten::bmm,,,13.64,23.15,0,67.282,0,37.601
empty_tensor,,,3.89,3.89,0,0,0,0
aclnnBatchMatMul,,,5.62,5.62,67.282,67.282,37.601,37.601
aten::transpose,,,4.26,7.18,0,0,0,0
aten::as_strided,,,2.92,2.92,0,0,0,0
aten::contiguous,,,2.48,32.31,0,18.02,0,0
aten::clone,,,5.77,29.83,0,18.02,0,0
empty_tensor,,,4.28,4.28,0,0,0,0
aten::copy_,,,11.68,19.78,0,18.02,0,0
aclnnInplaceCopy,,,8.1,8.1,18.02,18.02,0,0
aten::view,,,5.01,5.01,0,0,0,0
aten::linear,,,3.26,36.62,0,9.52,0,9.52
aten::t,,,3.14,7.87,0,0,0,0
aten::transpose,,,1.79,4.73,0,0,0,0
aten::as_strided,,,2.94,2.94,0,0,0,0
aten::addmm,,,13.89,25.49,0,9.52,0,9.52
empty_tensor,,,4.22,4.22,0,0,0,0
aclnnAddmm,,,7.38,7.38,9.52,9.52,9.52,9.52
aten::view,,,4.32,4.32,0,0,0,0
aten::view,,,3.2,3.2,0,0,0,0
aten::mean,,,19.92,30.95,0,35.481,0,0
empty_tensor,,,4.7,4.7,0,0,0,0
aclnnMean,,,6.33,6.33,35.481,35.481,0,0
aten::add,,,16.6,40.38,0,9.0,0,0
empty_tensor,,,5.4,5.4,0,0,0,0
aclnnAdd,,,18.38,18.38,9.0,9.0,0,0
aten::layer_norm,,,5.84,82.89,0,20.86,0,0
aten::native_layer_norm,,,32.5,77.05,0,20.86,0,0
aten::resize_,,,3.85,3.85,0,0,0,0
aten::resize_,,,0.8,0.8,0,0,0,0
empty_tensor,,,5.72,5.72,0,0,0,0
empty_tensor,,,11.04,11.04,0,0,0,0
empty_tensor,,,2.84,2.84,0,0,0,0
aclnnLayerNorm,,,20.3,20.3,20.86,20.86,0,0
aten::add,,,21.82,35.81,0,3.4,0,0
empty_tensor,,,6.65,6.65,0,0,0,0
aclnnAdd,,,7.34,7.34,3.4,3.4,0,0
aten::transpose,,,7.98,11.53,0,0,0,0
aten::as_strided,,,3.55,3.55,0,0,0,0
aten::transpose,,,11.69,13.56,0,0,0,0
aten::as_strided,,,1.87,1.87,0,0,0,0
aten::zeros_like,,,21.18,46.07,0,1.26,0,0
empty_tensor,,,6.66,6.66,0,0,0,0
aclnnInplaceZero,,,18.23,18.23,1.26,1.26,0,0
aten::masked_fill_,,,10.23,16.88,0,2.6,0,0
aclnnInplaceMaskedFillScalar,,,6.65,6.65,2.6,2.6,0,0
aten::chunk,,,5.2,62.63,0,0,0,0
aten::split,,,15.02,57.43,0,0,0,0
aten::narrow,,,5.22,13.52,0,0,0,0
aten::slice,,,4.13,8.3,0,0,0,0
aten::as_strided,,,4.17,4.17,0,0,0,0
aten::narrow,,,12.76,16.21,0,0,0,0
aten::slice,,,1.91,3.45,0,0,0,0
aten::as_strided,,,1.54,1.54,0,0,0,0
aten::narrow,,,1.15,12.68,0,0,0,0
aten::slice,,,1.62,11.53,0,0,0,0
aten::as_strided,,,9.91,9.91,0,0,0,0
aten::chunk,,,2.33,52.41,0,0,0,0
aten::split,,,5.8,50.08,0,0,0,0
aten::narrow,,,6.54,19.82,0,0,0,0
aten::slice,,,10.49,13.28,0,0,0,0
aten::as_strided,,,2.79,2.79,0,0,0,0
aten::narrow,,,1.27,12.21,0,0,0,0
aten::slice,,,1.71,10.94,0,0,0,0
aten::as_strided,,,9.23,9.23,0,0,0,0
aten::narrow,,,8.46,12.25,0,0,0,0
aten::slice,,,1.21,3.79,0,0,0,0
aten::as_strided,,,2.58,2.58,0,0,0,0
aten::linear,,,9.51,124.38,0,8.8,0,8.8
aten::reshape,,,2.28,14.55,0,0,0,0
aten::view,,,12.27,12.27,0,0,0,0
aten::t,,,4.45,29.83,0,0,0,0
aten::transpose,,,2.71,25.38,0,0,0,0
aten::as_strided,,,22.67,22.67,0,0,0,0
aten::addmm,,,21.16,58.93,0,8.8,0,8.8
empty_tensor,,,18.69,18.69,0,0,0,0
aclnnAddmm,,,19.08,19.08,8.8,8.8,8.8,8.8
aten::view,,,11.56,11.56,0,0,0,0
aten::linear,,,6.13,84.22,0,6.44,0,6.44
aten::reshape,,,2.05,13.97,0,0,0,0
aten::view,,,11.92,11.92,0,0,0,0
aten::t,,,4.46,10.45,0,0,0,0
aten::transpose,,,2.3,5.99,0,0,0,0
aten::as_strided,,,3.69,3.69,0,0,0,0
aten::addmm,,,21.92,44.19,0,6.44,0,6.44
empty_tensor,,,8.78,8.78,0,0,0,0
aclnnAddmm,,,13.49,13.49,6.44,6.44,6.44,6.44
aten::view,,,9.48,9.48,0,0,0,0
aten::linear,,,5.37,73.13,0,5.64,0,5.64
aten::reshape,,,1.47,11.86,0,0,0,0
aten::view,,,10.39,10.39,0,0,0,0
aten::t,,,2.73,13.3,0,0,0,0
aten::transpose,,,2.17,10.57,0,0,0,0
aten::as_strided,,,8.4,8.4,0,0,0,0
aten::addmm,,,14.73,31.88,0,5.64,0,5.64
empty_tensor,,,7.45,7.45,0,0,0,0
aclnnAddmm,,,9.7,9.7,5.64,5.64,5.64,5.64
aten::view,,,10.72,10.72,0,0,0,0
aten::view,,,3.97,3.97,0,0,0,0
aten::transpose,,,4.06,13.82,0,0,0,0
aten::as_strided,,,9.76,9.76,0,0,0,0
aten::view,,,2.94,2.94,0,0,0,0
aten::transpose,,,2.86,10.11,0,0,0,0
aten::as_strided,,,7.25,7.25,0,0,0,0
aten::view,,,2.79,2.79,0,0,0,0
aten::transpose,,,9.79,11.37,0,0,0,0
aten::as_strided,,,1.58,1.58,0,0,0,0
aten::view,,,10.49,10.49,0,0,0,0
aten::expand,,,5.11,10.64,0,0,0,0
aten::as_strided,,,5.53,5.53,0,0,0,0
aten::reshape,,,6.97,21.54,0,0,0,0
aten::_reshape_alias,,,4.12,14.57,0,0,0,0
aten::view,,,10.45,10.45,0,0,0,0
aten::mul,,,47.78,72.48,0,24.021,0,0
empty_tensor,,,9.77,9.77,0,0,0,0
aten::item,,,2.54,3.91,0,0,0,0
aten::_local_scalar_dense,,,1.37,1.37,0,0,0,0
aclnnMuls,,,11.02,11.02,24.021,24.021,0,0
aten::transpose,,,5.82,8.37,0,0,0,0
aten::as_strided,,,2.55,2.55,0,0,0,0
aten::baddbmm,,,37.05,78.12,0,63.681999999999995,0,21.72
empty_tensor,,,13.22,13.22,0,0,0,0
aclnnBaddbmm,,,27.85,27.85,63.681999999999995,63.681999999999995,21.72,21.72
aten::softmax,,,4.05,54.28,0,22.62,0,0
aten::_softmax,,,24.62,50.23,0,22.62,0,0
empty_tensor,,,12.45,12.45,0,0,0,0
aclnnSoftmax,,,13.16,13.16,22.62,22.62,0,0
aten::bmm,,,18.0,38.89,0,44.599999999999994,0,16.24
empty_tensor,,,5.9,5.9,0,0,0,0
aclnnBatchMatMul,,,14.99,14.99,44.599999999999994,44.599999999999994,16.24,16.24
aten::transpose,,,5.02,7.91,0,0,0,0
aten::as_strided,,,2.89,2.89,0,0,0,0
aten::contiguous,,,2.88,66.22,0,19.601,0,0
aten::clone,,,16.9,63.34,0,19.601,0,0
empty_tensor,,,4.69,4.69,0,0,0,0
aten::copy_,,,32.77,41.75,0,19.601,0,0
aclnnInplaceCopy,,,8.98,8.98,19.601,19.601,0,0
aten::view,,,5.09,5.09,0,0,0,0
aten::linear,,,4.48,62.68,0,8.32,0,8.32
aten::t,,,3.97,17.89,0,0,0,0
aten::transpose,,,11.31,13.92,0,0,0,0
aten::as_strided,,,2.61,2.61,0,0,0,0
aten::addmm,,,23.03,40.31,0,8.32,0,8.32
empty_tensor,,,4.5,4.5,0,0,0,0
aclnnAddmm,,,12.78,12.78,8.32,8.32,8.32,8.32
aten::view,,,4.68,4.68,0,0,0,0
aten::view,,,3.4,3.4,0,0,0,0
aten::mean,,,31.15,43.76,0,17.4,0,0
empty_tensor,,,5.1,5.1,0,0,0,0
aclnnMean,,,7.51,7.51,17.4,17.4,0,0
aten::add,,,33.19,64.29,0,9.04,0,0
empty_tensor,,,9.55,9.55,0,0,0,0
aclnnAdd,,,21.55,21.55,9.04,9.04,0,0
aten::layer_norm,,,6.85,88.43,0,21.24,0,0
aten::native_layer_norm,,,33.26,81.58,0,21.24,0,0
aten::resize_,,,1.89,1.89,0,0,0,0
aten::resize_,,,0.82,0.82,0,0,0,0
empty_tensor,,,7.14,7.14,0,0,0,0
empty_tensor,,,3.48,3.48,0,0,0,0
empty_tensor,,,4.22,4.22,0,0,0,0
aclnnLayerNorm,,,30.77,30.77,21.24,21.24,0,0
aten::add,,,17.22,82.53,0,3.04,0,0
empty_tensor,,,20.35,20.35,0,0,0,0
aclnnAdd,,,44.96,44.96,3.04,3.04,0,0
aten::transpose,,,9.15,14.1,0,0,0,0
aten::as_strided,,,4.95,4.95,0,0,0,0
aten::transpose,,,3.42,14.35,0,0,0,0
aten::as_strided,,,10.93,10.93,0,0,0,0
aten::transpose,,,11.89,13.98,0,0,0,0
aten::as_strided,,,2.09,2.09,0,0,0,0
aten::slice,,,7.96,10.42,0,0,0,0
aten::as_strided,,,2.46,2.46,0,0,0,0
aten::select,,,6.94,9.19,0,0,0,0
aten::as_strided,,,2.25,2.25,0,0,0,0
aten::slice,,,12.85,14.73,0,0,0,0
aten::as_strided,,,1.88,1.88,0,0,0,0
aten::select,,,5.19,7.62,0,0,0,0
aten::as_strided,,,2.43,2.43,0,0,0,0
aten::mul,,,40.63,63.63,0,7.36,0,0
empty_tensor,,,8.45,8.45,0,0,0,0
aclnnMul,,,14.55,14.55,7.36,7.36,0,0
aten::sum,,,18.69,41.17,0,2.22,0,0
empty_tensor,,,5.82,5.82,0,0,0,0
aclnnReduceSum,,,16.66,16.66,2.22,2.22,0,0
aten::eq,,,18.06,41.86,0,2.26,0,0
empty_tensor,,,8.2,8.2,0,0,0,0
aclnnEqScalar,,,15.6,15.6,2.26,2.26,0,0
aten::is_nonzero,,,2.67,80.47,0,0,0,0
aten::item,,,3.66,77.8,0,0,0,0
aten::_local_scalar_dense,,,74.14,74.14,0,0,0,0
aten::linear,,,8.26,78.23,0,38.421,0,38.421
aten::reshape,,,4.37,14.06,0,0,0,0
aten::view,,,9.69,9.69,0,0,0,0
aten::t,,,4.18,14.95,0,0,0,0
aten::transpose,,,2.79,10.77,0,0,0,0
aten::as_strided,,,7.98,7.98,0,0,0,0
aten::addmm,,,17.11,36.54,0,38.421,0,38.421
empty_tensor,,,7.18,7.18,0,0,0,0
aclnnAddmm,,,12.25,12.25,38.421,38.421,38.421,38.421
aten::view,,,4.42,4.42,0,0,0,0
aten::unsqueeze,,,5.73,9.16,0,0,0,0
aten::as_strided,,,3.43,3.43,0,0,0,0
aten::masked_fill,,,9.55,62.02,0,54.300999999999995,0,0
aten::expand,,,2.61,4.83,0,0,0,0
aten::as_strided,,,2.22,2.22,0,0,0,0
aten::expand,,,1.19,2.63,0,0,0,0
aten::as_strided,,,1.44,1.44,0,0,0,0
aten::clone,,,6.35,32.39,0,14.58,0,0
empty_tensor,,,7.21,7.21,0,0,0,0
aten::copy_,,,9.73,18.83,0,14.58,0,0
aclnnInplaceCopy,,,9.1,9.1,14.58,14.58,0,0
aten::masked_fill_,,,7.98,12.62,0,39.721,0,0
aclnnInplaceMaskedFillScalar,,,4.64,4.64,39.721,39.721,0,0
aten::view,,,4.62,4.62,0,0,0,0
aten::linear,,,7.06,72.82,0,9.08,0,9.08
aten::reshape,,,1.46,8.01,0,0,0,0
aten::view,,,6.55,6.55,0,0,0,0
aten::t,,,3.78,9.13,0,0,0,0
aten::transpose,,,2.46,5.35,0,0,0,0
aten::as_strided,,,2.89,2.89,0,0,0,0
aten::addmm,,,16.19,44.77,0,9.08,0,9.08
empty_tensor,,,6.65,6.65,0,0,0,0
aclnnAddmm,,,21.93,21.93,9.08,9.08,9.08,9.08
aten::view,,,3.85,3.85,0,0,0,0
aten::view,,,5.17,5.17,0,0,0,0
aten::linear,,,5.56,54.61,0,11.38,0,11.38
aten::reshape,,,2.93,7.01,0,0,0,0
aten::view,,,4.08,4.08,0,0,0,0
aten::t,,,3.79,9.75,0,0,0,0
aten::transpose,,,2.3,5.96,0,0,0,0
aten::as_strided,,,3.66,3.66,0,0,0,0
aten::addmm,,,13.75,28.99,0,11.38,0,11.38
empty_tensor,,,7.22,7.22,0,0,0,0
aclnnAddmm,,,8.02,8.02,11.38,11.38,11.38,11.38
aten::view,,,3.3,3.3,0,0,0,0
aten::view,,,4.88,4.88,0,0,0,0
aten::softmax,,,3.86,64.27,0,19.1,0,0
aten::_softmax,,,45.73,60.41,0,19.1,0,0
empty_tensor,,,6.1,6.1,0,0,0,0
aclnnSoftmax,,,8.58,8.58,19.1,19.1,0,0
aten::view,,,6.1,6.1,0,0,0,0
aten::slice,,,7.45,10.05,0,0,0,0
aten::as_strided,,,2.6,2.6,0,0,0,0
aten::slice,,,2.68,4.32,0,0,0,0
aten::as_strided,,,1.64,1.64,0,0,0,0
aten::unsqueeze,,,4.73,6.45,0,0,0,0
aten::as_strided,,,1.72,1.72,0,0,0,0
aten::slice,,,2.74,5.98,0,0,0,0
aten::as_strided,,,3.24,3.24,0,0,0,0
aten::unsqueeze,,,2.96,4.75,0,0,0,0
aten::as_strided,,,1.79,1.79,0,0,0,0
aten::slice,,,4.21,6.75,0,0,0,0
aten::as_strided,,,2.54,2.54,0,0,0,0
aten::div,,,15.0,36.64,0,12.461,0,0
empty_tensor,,,7.5,7.5,0,0,0,0
aten::item,,,3.44,5.74,0,0,0,0
aten::_local_scalar_dense,,,2.3,2.3,0,0,0,0
aclnnDivs,,,8.4,8.4,12.461,12.461,0,0
aten::slice,,,5.19,7.75,0,0,0,0
aten::as_strided,,,2.56,2.56,0,0,0,0
aten::slice,,,2.82,4.37,0,0,0,0
aten::as_strided,,,1.55,1.55,0,0,0,0
aten::unsqueeze,,,4.09,5.72,0,0,0,0
aten::as_strided,,,1.63,1.63,0,0,0,0
aten::slice,,,2.83,4.4,0,0,0,0
aten::as_strided,,,1.57,1.57,0,0,0,0
aten::unsqueeze,,,2.63,5.14,0,0,0,0
aten::as_strided,,,2.51,2.51,0,0,0,0
aten::slice,,,4.31,6.44,0,0,0,0
aten::as_strided,,,2.13,2.13,0,0,0,0
aten::mul,,,19.14,33.16,0,28.561,0,0
empty_tensor,,,5.67,5.67,0,0,0,0
aclnnMul,,,8.35,8.35,28.561,28.561,0,0
aten::mul,,,9.88,25.68,0,8.5,0,0
empty_tensor,,,5.12,5.12,0,0,0,0
aten::item,,,1.52,2.68,0,0,0,0
aten::_local_scalar_dense,,,1.16,1.16,0,0,0,0
aclnnMuls,,,8.0,8.0,8.5,8.5,0,0
aten::add,,,13.84,25.82,0,25.92,0,0
empty_tensor,,,4.19,4.19,0,0,0,0
aclnnAdd,,,7.79,7.79,25.92,25.92,0,0
MultiScaleDeformableAttnFunction,,,82.13,187.58,0,164.28300000000002,0,0
aten::type_as,,,3.0,6.59,0,0,0,0
aten::to,,,3.59,3.59,0,0,0,0
aten::type_as,,,1.04,1.97,0,0,0,0
aten::to,,,0.93,0.93,0,0,0,0
aten::to,,,2.69,37.45,0,1.26,0,0
npu::npu_dtype_cast,,,11.38,34.76,0,1.26,0,0
empty_tensor,,,7.14,7.14,0,0,0,0
aclnnCast,,,16.24,16.24,1.26,1.26,0,0
aten::to,,,1.72,18.6,0,1.34,0,0
npu::npu_dtype_cast,,,6.8,16.88,0,1.34,0,0
empty_tensor,,,4.13,4.13,0,0,0,0
aclnnCast,,,5.95,5.95,1.34,1.34,0,0
aten::zeros,,,4.02,23.65,0,8.24,0,0
empty_tensor,,,5.19,5.19,0,0,0,0
aten::zero_,,,7.97,14.44,0,8.24,0,0
aclnnInplaceZero,,,6.47,6.47,8.24,8.24,0,0
aten::empty,,,2.72,7.86,0,0,0,0
empty_tensor,,,5.14,5.14,0,0,0,0
aclnnMultiScaleDeformableAttnFunction,,,9.33,9.33,153.443,153.443,0,0
aten::linear,,,7.84,62.34,0,8.74,0,8.74
aten::reshape,,,2.08,8.97,0,0,0,0
aten::view,,,6.89,6.89,0,0,0,0
aten::t,,,4.97,11.49,0,0,0,0
aten::transpose,,,2.92,6.52,0,0,0,0
aten::as_strided,,,3.6,3.6,0,0,0,0
aten::addmm,,,15.27,30.0,0,8.74,0,8.74
empty_tensor,,,6.56,6.56,0,0,0,0
aclnnAddmm,,,8.17,8.17,8.74,8.74,8.74,8.74
aten::view,,,4.04,4.04,0,0,0,0
aten::transpose,,,4.9,7.88,0,0,0,0
aten::as_strided,,,2.98,2.98,0,0,0,0
aten::add,,,13.68,28.37,0,9.04,0,0
empty_tensor,,,5.16,5.16,0,0,0,0
aclnnAdd,,,9.53,9.53,9.04,9.04,0,0
aten::layer_norm,,,4.89,49.12,0,20.94,0,0
aten::native_layer_norm,,,21.0,44.23,0,20.94,0,0
aten::resize_,,,1.5,1.5,0,0,0,0
aten::resize_,,,0.88,0.88,0,0,0,0
empty_tensor,,,5.6,5.6,0,0,0,0
empty_tensor,,,3.43,3.43,0,0,0,0
empty_tensor,,,3.67,3.67,0,0,0,0
aclnnLayerNorm,,,8.15,8.15,20.94,20.94,0,0
aten::linear,,,7.65,64.15,0,23.4,0,23.4
aten::reshape,,,2.62,10.04,0,0,0,0
aten::view,,,7.42,7.42,0,0,0,0
aten::t,,,3.85,10.65,0,0,0,0
aten::transpose,,,3.25,6.8,0,0,0,0
aten::as_strided,,,3.55,3.55,0,0,0,0
aten::addmm,,,15.81,31.51,0,23.4,0,23.4
empty_tensor,,,6.05,6.05,0,0,0,0
aclnnAddmm,,,9.65,9.65,23.4,23.4,23.4,23.4
aten::view,,,4.3,4.3,0,0,0,0
aten::relu,,,9.83,36.49,0,8.46,0,0
empty_tensor,,,5.29,5.29,0,0,0,0
aclnnRelu,,,21.37,21.37,8.46,8.46,0,0
aten::linear,,,5.88,53.9,0,27.04,0,27.04
aten::reshape,,,1.43,6.31,0,0,0,0
aten::view,,,4.88,4.88,0,0,0,0
aten::t,,,3.88,9.94,0,0,0,0
aten::transpose,,,2.55,6.06,0,0,0,0
aten::as_strided,,,3.51,3.51,0,0,0,0
aten::addmm,,,14.34,28.3,0,27.04,0,27.04
empty_tensor,,,6.15,6.15,0,0,0,0
aclnnAddmm,,,7.81,7.81,27.04,27.04,27.04,27.04
aten::view,,,3.47,3.47,0,0,0,0
aten::add,,,12.63,25.63,0,4.02,0,0
empty_tensor,,,5.58,5.58,0,0,0,0
aclnnAdd,,,7.42,7.42,4.02,4.02,0,0
aten::layer_norm,,,4.65,48.93,0,8.961,0,0
aten::native_layer_norm,,,20.3,44.28,0,8.961,0,0
aten::resize_,,,3.0,3.0,0,0,0,0
aten::resize_,,,0.9,0.9,0,0,0,0
empty_tensor,,,5.38,5.38,0,0,0,0
empty_tensor,,,3.77,3.77,0,0,0,0
empty_tensor,,,3.24,3.24,0,0,0,0
aclnnLayerNorm,,,7.69,7.69,8.961,8.961,0,0
aten::isnan,,,3.33,25.2,0,9.44,0,0
aten::ne,,,8.72,21.87,0,9.44,0,0
empty_tensor,,,5.68,5.68,0,0,0,0
aclnnNeTensor,,,7.47,7.47,9.44,9.44,0,0
aten::any,,,12.27,24.49,0,19.261,0,0
empty_tensor,,,4.13,4.13,0,0,0,0
aclnnAny,,,8.09,8.09,19.261,19.261,0,0
aten::isinf,,,5.72,47.51,0,17.66,0,0
aten::abs,,,7.28,18.94,0,7.92,0,0
empty_tensor,,,4.41,4.41,0,0,0,0
aclnnAbs,,,7.25,7.25,7.92,7.92,0,0
aten::eq,,,7.02,22.85,0,9.74,0,0
empty_tensor,,,3.62,3.62,0,0,0,0
aclnnEqScalar,,,12.21,12.21,9.74,9.74,0,0
aten::any,,,10.33,21.68,0,8.34,0,0
empty_tensor,,,4.12,4.12,0,0,0,0
aclnnAny,,,7.23,7.23,8.34,8.34,0,0
aten::__or__,,,1.93,24.25,0,1.28,0,0
aten::bitwise_or,,,11.91,22.32,0,1.28,0,0
empty_tensor,,,3.69,3.69,0,0,0,0
aclnnBitwiseOrTensor,,,6.72,6.72,1.28,1.28,0,0
aten::is_nonzero,,,2.31,75.32,0,0,0,0
aten::item,,,3.89,73.01,0,0,0,0
aten::_local_scalar_dense,,,69.12,69.12,0,0,0,0
aten::clamp,,,12.91,28.3,0,2.98,0,0
empty_tensor,,,6.71,6.71,0,0,0,0
aclnnClamp,,,8.68,8.68,2.98,2.98,0,0
aten::clamp,,,9.14,21.03,0,3.12,0,0
empty_tensor,,,5.3,5.3,0,0,0,0
aclnnClamp,,,6.59,6.59,3.12,3.12,0,0
aten::rsub,,,8.98,20.72,0,1.82,0,0
empty_tensor,,,4.35,4.35,0,0,0,0
aclnnRsubs,,,7.39,7.39,1.82,1.82,0,0
aten::clamp,,,7.21,20.01,0,3.08,0,0
empty_tensor,,,4.54,4.54,0,0,0,0
aclnnClamp,,,8.26,8.26,3.08,3.08,0,0
aten::div,,,9.36,19.44,0,1.74,0,0
empty_tensor,,,3.5,3.5,0,0,0,0
aclnnDiv,,,6.58,6.58,1.74,1.74,0,0
aten::log,,,7.39,28.72,0,1.72,0,0
empty_tensor,,,4.18,4.18,0,0,0,0
aclnnLog,,,17.15,17.15,1.72,1.72,0,0
aten::linear,,,8.4,61.67,0,9.221,0,9.221
aten::reshape,,,2.13,9.86,0,0,0,0
aten::view,,,7.73,7.73,0,0,0,0
aten::t,,,3.73,9.6,0,0,0,0
aten::transpose,,,2.91,5.87,0,0,0,0
aten::as_strided,,,2.96,2.96,0,0,0,0
aten::addmm,,,14.32,29.85,0,9.221,0,9.221
empty_tensor,,,5.62,5.62,0,0,0,0
aclnnAddmm,,,9.91,9.91,9.221,9.221,9.221,9.221
aten::view,,,3.96,3.96,0,0,0,0
aten::relu,,,9.21,20.49,0,6.82,0,0
empty_tensor,,,4.96,4.96,0,0,0,0
aclnnRelu,,,6.32,6.32,6.82,6.82,0,0
aten::linear,,,5.9,49.09,0,8.701,0,8.701
aten::reshape,,,2.04,7.0,0,0,0,0
aten::view,,,4.96,4.96,0,0,0,0
aten::t,,,3.49,8.16,0,0,0,0
aten::transpose,,,2.13,4.67,0,0,0,0
aten::as_strided,,,2.54,2.54,0,0,0,0
aten::addmm,,,12.42,24.68,0,8.701,0,8.701
empty_tensor,,,4.7,4.7,0,0,0,0
aclnnAddmm,,,7.56,7.56,8.701,8.701,8.701,8.701
aten::view,,,3.35,3.35,0,0,0,0
aten::relu,,,8.45,21.65,0,3.12,0,0
empty_tensor,,,5.54,5.54,0,0,0,0
aclnnRelu,,,7.66,7.66,3.12,3.12,0,0
aten::linear,,,5.33,46.89,0,6.2,0,6.2
aten::reshape,,,1.31,5.27,0,0,0,0
aten::view,,,3.96,3.96,0,0,0,0
aten::t,,,3.32,8.32,0,0,0,0
aten::transpose,,,2.36,5.0,0,0,0,0
aten::as_strided,,,2.64,2.64,0,0,0,0
aten::addmm,,,11.49,24.24,0,6.2,0,6.2
empty_tensor,,,5.36,5.36,0,0,0,0
aclnnAddmm,,,7.39,7.39,6.2,6.2,6.2,6.2
aten::view,,,3.73,3.73,0,0,0,0
aten::add,,,10.68,23.41,0,1.8,0,0
empty_tensor,,,5.1,5.1,0,0,0,0
aclnnAdd,,,7.63,7.63,1.8,1.8,0,0
aten::sigmoid,,,8.21,24.8,0,1.64,0,0
empty_tensor,,,4.27,4.27,0,0,0,0
aclnnSigmoid,,,12.32,12.32,1.64,1.64,0,0
aten::detach,,,1.72,6.34,0,0,0,0
detach,,,4.62,4.62,0,0,0,0
aten::layer_norm,,,5.0,47.77,0,12.42,0,0
aten::native_layer_norm,,,19.19,42.77,0,12.42,0,0
aten::resize_,,,1.6,1.6,0,0,0,0
aten::resize_,,,0.87,0.87,0,0,0,0
empty_tensor,,,5.9,5.9,0,0,0,0
empty_tensor,,,4.11,4.11,0,0,0,0
empty_tensor,,,3.06,3.06,0,0,0,0
aclnnLayerNorm,,,8.04,8.04,12.42,12.42,0,0
aten::slice,,,8.34,11.45,0,0,0,0
aten::as_strided,,,3.11,3.11,0,0,0,0
aten::slice,,,3.23,5.78,0,0,0,0
aten::as_strided,,,2.55,2.55,0,0,0,0
aten::unsqueeze,,,4.32,6.07,0,0,0,0
aten::as_strided,,,1.75,1.75,0,0,0,0
aten::cat,,,15.51,129.71,0,2.28,0,0
empty_tensor,,,106.25,106.25,0,0,0,0
aclnnCat,,,7.95,7.95,2.28,2.28,0,0
aten::unsqueeze,,,4.54,6.89,0,0,0,0
aten::as_strided,,,2.35,2.35,0,0,0,0
aten::slice,,,4.92,7.35,0,0,0,0
aten::as_strided,,,2.43,2.43,0,0,0,0
aten::mul,,,11.63,25.09,0,14.38,0,0
empty_tensor,,,5.63,5.63,0,0,0,0
aclnnMul,,,7.83,7.83,14.38,14.38,0,0
aten::slice,,,4.68,6.88,0,0,0,0
aten::as_strided,,,2.2,2.2,0,0,0,0
aten::slice,,,2.72,4.89,0,0,0,0
aten::as_strided,,,2.17,2.17,0,0,0,0
aten::select,,,6.41,8.39,0,0,0,0
aten::as_strided,,,1.98,1.98,0,0,0,0
aten::slice,,,2.5,4.15,0,0,0,0
